Tweets,word_count,label
"andyclemmensen andyclemmensen andyclemmensen andyclemmensen I love you","{""andyclemmensen"":4,""love"":1}",0
"andyhurleyday and what a glorious day it will be","{""andyhurleyday"":1,""day"":1,""glorious"":1}",0
"andyhurleyday WOO Happy birthday dude you totally deserve to kick back today","{""deserve"":1,""dude"":1,""back"":1,""woo"":1,""birthday"":1,""kick"":1,""andyhurleyday"":1,""totally"":1,""today"":1,""happy"":1}",0
"aneko says We got hot summer here in CZ","{""summer"":1,""hot"":1,""aneko"":1,""cz"":1}",0
"anorak In article Christopher England wrote Not that I d mention on here no","{""anorak"":1,""mention"":1,""england"":1,""article"":1,""christopher"":1,""wrote"":1}",0
"antijonasbrothersday on june 24 more details soon","{""24"":1,""june"":1,""details"":1,""antijonasbrothersday"":1}",0
"APLM Marit Breivik is in the house in the Folkets Hus","{""hus"":1,""aplm"":1,""breivik"":1,""house"":1,""marit"":1,""folkets"":1}",0
"applejuice yummy","{""yummy"":1,""applejuice"":1}",0
"apprentice And steals the best line of the show re Gordon brown","{""brown"":1,""gordon"":1,""show"":1,""line"":1,""steals"":1,""apprentice"":1}",0
"asot 400 is really really amazing i can t stop listening do you like asot amp armin","{""armin"":1,""listening"":1,""400"":1,""amp"":1,""stop"":1,""asot"":2,""amazing"":1}",0
"asot400 after this weekend i hate twitter","{""asot400"":1,""hate"":1,""twitter"":1,""weekend"":1}",0
"asot400 AIR FOR LIFE so many hours spent with this song learning how to use loops","{""asot400"":1,""life"":1,""song"":1,""spent"":1,""air"":1,""hours"":1,""learning"":1,""loops"":1}",0
"ASOT400 Buenos Aires under A state of trance celebration armin","{""asot400"":1,""armin"":1,""aires"":1,""buenos"":1,""trance"":1,""state"":1,""celebration"":1}",0
"ASOT400 I think Marcus Shultz melted some face I gotta admit this song is melting mine","{""asot400"":1,""marcus"":1,""song"":1,""gotta"":1,""mine"":1,""face"":1,""admit"":1,""melted"":1,""shultz"":1,""melting"":1}",0
"asot400 thanks you arminnnn","{""asot400"":1,""arminnnn"":1}",0
"asot400 Yes they are Episode 001 now","{""asot400"":1,""001"":1,""episode"":1}",0
"assassinate is also trending because spymaster lets you assassinate time","{""assassinate"":2,""trending"":1,""lets"":1,""spymaster"":1,""time"":1}",0
"asylm is showing up on trending topics for me now","{""topics"":1,""trending"":1,""showing"":1,""asylm"":1}",0
"asylm Jared is awesome and soo so so cute","{""cute"":1,""awesome"":1,""asylm"":1,""soo"":1,""jared"":1}",0
"asylm Misha photo op He still remembers me He is so adorable","{""remembers"":1,""photo"":1,""op"":1,""adorable"":1,""misha"":1,""asylm"":1}",0
"asylm Thanks to all the people who tweeted XD","{""tweeted"":1,""asylm"":1,""xd"":1,""people"":1}",0
"babyupdate I ve been sitting holding Callum He s doing great feeding well They re gradually lowering the drip as he adjusts himself","{""lowering"":1,""gradually"":1,""feeding"":1,""callum"":1,""ve"":1,""sitting"":1,""adjusts"":1,""great"":1,""babyupdate"":1,""holding"":1,""drip"":1}",0
"bachelorette Uh my husband watching Bachelorette and I m watching the OK State Clemson baseball game","{""watching"":2,""bachelorette"":2,""state"":1,""game"":1,""baseball"":1,""uh"":1,""clemson"":1,""husband"":1}",0
"my mom baught me a new promise ring ive been wanting another one since ive lost it three years ago is says i will wait for my beloved","{""ago"":1,""ive"":2,""baught"":1,""lost"":1,""beloved"":1,""years"":1,""promise"":1,""mom"":1,""wanting"":1,""ring"":1,""wait"":1}",0
"My MP wanna leave at 8 in d morning Sh t","{""leave"":1,""sh"":1,""mp"":1,""8"":1,""wanna"":1,""morning"":1}",0
"My TT155 livemix from Tuesday Let me know if tracklist needed","{""needed"":1,""tuesday"":1,""livemix"":1,""tracklist"":1,""tt155"":1}",0
"needed new earphones got new earphones","{""needed"":1,""earphones"":2}",0
"new niley icon just made it myself right now is it okay","{""niley"":1,""made"":1,""icon"":1}",0
"Followfriday Thanks for the suggestion","{""followfriday"":1,""suggestion"":1}",0
"followfriday Thanks","{""followfriday"":1}",0
"followfriday Thanks 111","{""followfriday"":1,""111"":1}",0
"Followfriday Thanks guys you re such a blessing","{""followfriday"":1,""blessing"":1,""guys"":1}",0
"followfriday thanks man here s one back to you for having an incorrect spelling of my name","{""incorrect"":1,""spelling"":1,""followfriday"":1,""back"":1,""man"":1}",0
"followfriday Thanks","{""followfriday"":1}",0
"followfriday The most awesomenest person ever to follow none more awesomener","{""person"":1,""awesomener"":1,""awesomenest"":1,""followfriday"":1,""follow"":1}",0
"followfriday triathlete surfer and all around badass","{""followfriday"":1,""badass"":1,""triathlete"":1,""surfer"":1}",0
"FOLLOWFRIDAY gt lt nicest girl ever","{""followfriday"":1,""gt"":1,""nicest"":1,""lt"":1,""girl"":1}",0
"followfriday Music tweeps Audio CD rel this Sat","{""followfriday"":1,""music"":1,""rel"":1,""sat"":1,""tweeps"":1,""audio"":1,""cd"":1}",0
"Followfriday inf","{""inf"":1,""followfriday"":1}",0
"followfriday My favorite public twitter feeds","{""public"":1,""twitter"":1,""favorite"":1,""feeds"":1,""followfriday"":1}",0
"followfridayPrrrs","{""followfridayprrrs"":1}",0
"followsaturday turner just because","{""turner"":1,""followsaturday"":1}",0
"FollowSaturday for witty humor for great conversation to laugh your ass off","{""ass"":1,""witty"":1,""great"":1,""humor"":1,""laugh"":1,""conversation"":1,""followsaturday"":1}",0
"food KFCPhilippines Ano mas masarap Chicken na may talong o Talong na may chicken hahaha I love new KFC s rice bowl meals","{""masarap"":1,""mas"":1,""love"":1,""food"":1,""na"":2,""ano"":1,""bowl"":1,""talong"":2,""kfc"":1,""hahaha"":1,""chicken"":2,""rice"":1,""meals"":1,""kfcphilippines"":1}",0
"formula1 woo well done Button","{""button"":1,""formula1"":1,""woo"":1}",0
"forourhero forourhero forourhero forourhero forourhero forourhero forourhero i mhelping promote For Our Hero you can do it to it s easy","{""hero"":1,""promote"":1,""mhelping"":1,""easy"":1,""forourhero"":7}",0
"frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day","{""frenchieb"":9,""day"":9}",0
"FREQUENT QUESTION quot Twitter Hashtags Explained quot Share It Very short Video","{""short"":1,""quot"":2,""question"":1,""twitter"":1,""hashtags"":1,""share"":1,""video"":1,""explained"":1,""frequent"":1}",0
"FRF The Rocker 6 10 Fun Frolicking Foolish A tad like School of Rock Songs were amateurish yet good Enjoyable movie","{""rocker"":1,""10"":1,""school"":1,""good"":1,""frf"":1,""frolicking"":1,""movie"":1,""6"":1,""enjoyable"":1,""tad"":1,""rock"":1,""fun"":1,""foolish"":1,""amateurish"":1,""songs"":1}",0
"funny joke Did you hear about the new restaurant in India It s a new Dehlicatessen","{""funny"":1,""hear"":1,""dehlicatessen"":1,""restaurant"":1,""joke"":1,""india"":1}",0
"funny stuff Just installed win7 and deciding the first thing to install IE8 froze and the obvious came up firefox","{""deciding"":1,""firefox"":1,""froze"":1,""ie8"":1,""win7"":1,""installed"":1,""thing"":1,""stuff"":1,""obvious"":1,""install"":1,""funny"":1}",0
"gae is groovy deployed a java servlet groovy servlet and groovlet now lets do something more complex and real world","{""real"":1,""groovy"":2,""java"":1,""groovlet"":1,""lets"":1,""complex"":1,""world"":1,""gae"":1,""servlet"":2,""deployed"":1}",0
"Game Dev new competition up Bring the ideas","{""bring"":1,""game"":1,""ideas"":1,""dev"":1,""competition"":1}",0
"GDJB NIC CHAGALL amazing","{""nic"":1,""amazing"":1,""chagall"":1,""gdjb"":1}",0
"GhostsandVodka are my choice of band for this beautiful sunny morning","{""beautiful"":1,""band"":1,""ghostsandvodka"":1,""choice"":1,""sunny"":1,""morning"":1}",0
"gigreport just did my first ever MC slot compereing Gerry Howell Wendy Wason and more in Belsize park Went quite well","{""slot"":1,""gerry"":1,""belsize"":1,""mc"":1,""park"":1,""gigreport"":1,""compereing"":1,""wendy"":1,""wason"":1,""howell"":1}",0
"gimmefailwhale i want thosee gimmiefailwhale","{""gimmiefailwhale"":1,""thosee"":1,""gimmefailwhale"":1}",0
"godivafestival in 29 days eek so much work to do i love it though","{""love"":1,""eek"":1,""godivafestival"":1,""work"":1,""days"":1,""29"":1}",0
"gonzpiration Genial World Record Attempt in Paris live gt","{""genial"":1,""gt"":1,""attempt"":1,""paris"":1,""gonzpiration"":1,""record"":1,""live"":1,""world"":1}",0
"gonzpiration a bug grave putain de streaming World Record Attempt in Paris live gt","{""gt"":1,""attempt"":1,""streaming"":1,""paris"":1,""de"":1,""gonzpiration"":1,""record"":1,""live"":1,""putain"":1,""world"":1,""bug"":1,""grave"":1}",0
"gonzpiration I m so glad he made it What a day it was insane World Record Attempt in Paris live gt","{""insane"":1,""gt"":1,""attempt"":1,""paris"":1,""gonzpiration"":1,""record"":1,""live"":1,""made"":1,""world"":1,""day"":1,""glad"":1}",0
"gonzpiration Oh awesome Time after Time","{""awesome"":1,""gonzpiration"":1,""time"":2}",0
"Good or Evil Can t wait to do both","{""good"":1,""evil"":1,""wait"":1}",0
"goodsex got it for life my husband","{""life"":1,""goodsex"":1,""husband"":1}",0
"goodsex always starts with Nine Wests","{""starts"":1,""goodsex"":1,""wests"":1}",0
"goodsex hey go to my blog","{""blog"":1,""goodsex"":1,""hey"":1}",0
"goodsex I want it","{""goodsex"":1}",0
"goodsex involves handcuffs","{""goodsex"":1,""handcuffs"":1,""involves"":1}",0
"goodsex is the best way to get you through out the day","{""goodsex"":1,""day"":1}",0
"goodsex is the perfect way to start your day","{""perfect"":1,""start"":1,""goodsex"":1,""day"":1}",0
"goodsex is wen my knees r so damn weak I can barely walk my ass 2 the bathroom wen we done","{""ass"":1,""knees"":1,""bathroom"":1,""barely"":1,""weak"":1,""wen"":2,""walk"":1,""2"":1,""damn"":1,""goodsex"":1}",0
"goodsex Is what I just had I feel like a human rubberband","{""feel"":1,""rubberband"":1,""goodsex"":1,""human"":1}",0
"goodsex IS WHAT MAJOR PAYNE SAID quot like putting 2 Qtips in my ears and twistin em around real fast quot","{""real"":1,""em"":1,""major"":1,""quot"":2,""twistin"":1,""fast"":1,""payne"":1,""2"":1,""putting"":1,""qtips"":1,""goodsex"":1,""ears"":1}",0
"goodsex is when his intentional training of your kegels has you spray ejaculate all over him when you cum yummy","{""training"":1,""yummy"":1,""ejaculate"":1,""spray"":1,""kegels"":1,""goodsex"":1,""intentional"":1,""cum"":1}",0
"goodsex is when ur hoppin away from the GOODZ","{""goodsex"":1,""hoppin"":1,""goodz"":1,""ur"":1}",0
"goodsex is when you get thrown on the bed amp ravaged","{""thrown"":1,""amp"":1,""goodsex"":1,""ravaged"":1,""bed"":1}",0
"goodsex is when you give your lady two anal and 4 vaginal orgasms She loved it I loved it","{""loved"":2,""give"":1,""orgasms"":1,""4"":1,""vaginal"":1,""goodsex"":1,""lady"":1,""anal"":1}",0
"goodsex is when your partner puts you in a whole new dimension A complete trance","{""complete"":1,""puts"":1,""partner"":1,""trance"":1,""goodsex"":1,""dimension"":1}",0
"goodSex is with","{""goodsex"":1}",0
"goodsex makes your SCREAM until you re hoarse nothing i would know about tho","{""hoarse"":1,""tho"":1,""goodsex"":1,""makes"":1,""scream"":1}",0
"GoodSex Only Happens When Your With Me Sorry Im Taking","{""goodsex"":1,""im"":1,""taking"":1}",0
"goodsex Shut up virgins","{""virgins"":1,""shut"":1,""goodsex"":1}",0
"goodsex Wen da bitch be sayin quot yooo nigga bust dat nut in my dirty biznatch quot while she shakes da booty shrugs just trying to fit in","{""yooo"":1,""nigga"":1,""booty"":1,""nut"":1,""da"":2,""dat"":1,""shakes"":1,""bitch"":1,""shrugs"":1,""sayin"":1,""fit"":1,""quot"":2,""wen"":1,""bust"":1,""dirty"":1,""goodsex"":1,""biznatch"":1}",0
"goodsex When her legs are still shaking 10 minutes after I m done","{""10"":1,""goodsex"":1,""legs"":1,""minutes"":1,""shaking"":1}",0
"GOODSEX will have you doing it ANYTIME ANYPLACE gotta love public sex","{""public"":1,""love"":1,""gotta"":1,""anyplace"":1,""goodsex"":1,""anytime"":1,""sex"":1}",0
"gradeSimpsonsGucker naja sobalds anf ngt nowwatchingsimpsons well when it starts","{""ngt"":1,""anf"":1,""naja"":1,""gradesimpsonsgucker"":1,""nowwatchingsimpsons"":1,""starts"":1,""sobalds"":1}",0
"gtv jajaj Thriller Night Yorsh","{""gtv"":1,""jajaj"":1,""thriller"":1,""yorsh"":1,""night"":1}",0
"GuiltyPleasures Scratching the ring amp having a sneaky sniff Ooo smells like sausages lol","{""sniff"":1,""sneaky"":1,""ooo"":1,""guiltypleasures"":1,""lol"":1,""sausages"":1,""scratching"":1,""amp"":1,""ring"":1,""smells"":1}",0
"Gullkalven tonight looking forward to this awesome event","{""tonight"":1,""forward"":1,""awesome"":1,""gullkalven"":1,""event"":1}",0
"h vanavond naar Turn up the Bass Optredens van Technotronic King B en Miss Monica 90 s fun Outland Rotterdam","{""monica"":1,""en"":1,""van"":1,""bass"":1,""king"":1,""technotronic"":1,""outland"":1,""naar"":1,""turn"":1,""optredens"":1,""fun"":1,""90"":1,""vanavond"":1,""rotterdam"":1,""miss"":1}",0
"halfbloodprince","{""halfbloodprince"":1}",0
"harpersglobe","{""harpersglobe"":1}",0
"haveyouever ate 5 hamburgers and a half in less then 15 minutes I DID","{""haveyouever"":1,""ate"":1,""15"":1,""half"":1,""5"":1,""minutes"":1,""hamburgers"":1}",0
"haveyouever broken a window or sth like me haha","{""haveyouever"":1,""haha"":1,""window"":1,""sth"":1,""broken"":1}",0
"haveyouever dunked pizza in ranch ha thats the best I got or potato chips in ranch yum","{""potato"":1,""ranch"":2,""haveyouever"":1,""yum"":1,""dunked"":1,""ha"":1,""chips"":1,""pizza"":1}",0
"haveyouever Fall off of bed because of a dream where you fall ROFLMAO LOL","{""haveyouever"":1,""lol"":1,""roflmao"":1,""fall"":2,""dream"":1,""bed"":1}",0
"Haveyouever kissed a band member I want to still but just on the cheek and it d be Gerard Way","{""member"":1,""haveyouever"":1,""kissed"":1,""band"":1,""cheek"":1,""gerard"":1}",0
"haveyouever listened to Lights she s awesome goodnight now","{""haveyouever"":1,""lights"":1,""awesome"":1,""goodnight"":1,""listened"":1}",0
"Nice and sunny Love ittt","{""sunny"":1,""ittt"":1,""love"":1,""nice"":1}",0
"nice day outside Laying down sleepin","{""sleepin"":1,""laying"":1,""day"":1,""nice"":1}",0
"nice day with my friend loove you tata whatch 3AM Travis Barker Remix","{""remix"":1,""3am"":1,""barker"":1,""tata"":1,""day"":1,""travis"":1,""loove"":1,""whatch"":1,""friend"":1,""nice"":1}",0
"night my loves p s hope everyone effected by the earthquake is safe my prayers r with u","{""effected"":1,""night"":1,""loves"":1,""prayers"":1,""safe"":1,""earthquake"":1,""hope"":1}",0
"nighty","{""nighty"":1}",0
"No followers for me still posted 6 updates","{""6"":1,""followers"":1,""updates"":1,""posted"":1}",0
"no i wont im smart my brain not dead from xtc yet","{""wont"":1,""brain"":1,""im"":1,""smart"":1,""xtc"":1,""dead"":1}",0
"no intentions of sobrietyyyyyy tongihttt","{""intentions"":1,""tongihttt"":1,""sobrietyyyyyy"":1}",0
"No wedding today Relaxation NOW","{""relaxation"":1,""today"":1,""wedding"":1}",0
"No you are Haha","{""haha"":1}",0
"no make that","{""make"":1}",0
"nobody can imagine where am i right nowwww lol see ya twitters tweet 2 you laaaater","{""ya"":1,""tweet"":1,""lol"":1,""nowwww"":1,""laaaater"":1,""2"":1,""imagine"":1,""twitters"":1}",0
"Nokia to Offer Life Tools for Rural Mobile Users PC World Geek WebTech News","{""webtech"":1,""life"":1,""users"":1,""offer"":1,""mobile"":1,""nokia"":1,""geek"":1,""pc"":1,""rural"":1,""news"":1,""world"":1,""tools"":1}",0
"NOM NOM NOM shush secert","{""nom"":3,""secert"":1,""shush"":1}",0
"bahrain what s up","{""bahrain"":1}",0
"bb10 SEE THOSE PICTURES ON THE WALLS I HAVE A LOAD OF POSTCARDS WITH DIGITAL IMAGES ON LIKE THAT The are lush","{""load"":1,""bb10"":1,""pictures"":1,""lush"":1,""walls"":1,""digital"":1,""images"":1,""postcards"":1}",0
"bb11 Big Brother airs in America on July 9th Dang you people in the UK are so lucky jealous","{""bb11"":1,""9th"":1,""people"":1,""big"":1,""lucky"":1,""brother"":1,""dang"":1,""airs"":1,""uk"":1,""jealous"":1,""july"":1,""america"":1}",0
"BCK5 IT colleges don t teach you anything usefull most of the stuff you need you learn in a company or on your own","{""colleges"":1,""don"":1,""company"":1,""usefull"":1,""stuff"":1,""learn"":1,""teach"":1,""bck5"":1}",0
"Beijing Good massage for you amp Sexy girl amp 100 real photo 13341015518 w4 Beijing Hi","{""real"":1,""beijing"":2,""good"":1,""photo"":1,""13341015518"":1,""w4"":1,""amp"":2,""sexy"":1,""100"":1,""girl"":1,""massage"":1}",0
"Beijing Good massage for you amp Sexy girl amp 100 real photo 13341015518 w4 Beijing Hi","{""real"":1,""beijing"":2,""good"":1,""photo"":1,""13341015518"":1,""w4"":1,""amp"":2,""sexy"":1,""100"":1,""girl"":1,""massage"":1}",0
"Beijing I know exactly how to do you it good w4m beijing 21yr I propose VIP escort Strip sh","{""beijing"":2,""good"":1,""propose"":1,""vip"":1,""21yr"":1,""sh"":1,""escort"":1,""strip"":1,""w4m"":1}",0
"bgt 2 grand I like them but them I m soft as a blamange","{""bgt"":1,""2"":1,""soft"":1,""blamange"":1,""grand"":1}",0
"bgt A thousand apologies tweeple THIS is the link","{""apologies"":1,""link"":1,""thousand"":1,""bgt"":1,""tweeple"":1}",0
"bgt Aidan was fantastic tonight competition is gonna be tough tonight xxx","{""fantastic"":1,""tough"":1,""aidan"":1,""xxx"":1,""gonna"":1,""tonight"":2,""bgt"":1,""competition"":1}",0
"BGT Dream Bears Hahaha I love you guys even with the wardrobe problem Lol","{""love"":1,""bears"":1,""guys"":1,""lol"":1,""bgt"":1,""hahaha"":1,""wardrobe"":1,""problem"":1,""dream"":1}",0
"bgt Flawless were excellent I preferred that to their other 2 routines this one was more humorous Loved it","{""loved"":1,""humorous"":1,""routines"":1,""preferred"":1,""flawless"":1,""2"":1,""bgt"":1,""excellent"":1}",0
"BGT Flawless Diversity amp Julian Smith in my top three but there were a few others who came close","{""diversity"":1,""julian"":1,""top"":1,""smith"":1,""flawless"":1,""bgt"":1,""amp"":1,""close"":1}",0
"BGT Follow me guys","{""follow"":1,""guys"":1,""bgt"":1}",0
"bgt now that is an act","{""bgt"":1,""act"":1}",0
"BGT Ooohh I quite like Julian","{""julian"":1,""bgt"":1,""ooohh"":1}",0
"BGT well done diversity love that little kid with the curly hair","{""hair"":1,""love"":1,""curly"":1,""diversity"":1,""bgt"":1,""kid"":1}",0
"Not overstyled but stylish as well good","{""overstyled"":1,""good"":1,""stylish"":1}",0
"not tonight","{""tonight"":1}",0
"nothing like some physics humor and big bang theory to put a smile on a sad face","{""humor"":1,""theory"":1,""big"":1,""face"":1,""bang"":1,""put"":1,""smile"":1,""sad"":1,""physics"":1}",0
"now I found the final amp right song","{""found"":1,""song"":1,""final"":1,""amp"":1}",0
"now it s not my home page lt 3","{""home"":1,""3"":1,""lt"":1,""page"":1}",0
"Now what s everyone up to on this fine Sunday morn","{""morn"":1,""sunday"":1,""fine"":1}",0
"off to a fun start","{""fun"":1,""start"":1}",0
"Off to Leusden for special day Then Barneveld ceremony and after Chickenvillage to Hoevelaken diner amp party","{""ceremony"":1,""diner"":1,""leusden"":1,""hoevelaken"":1,""chickenvillage"":1,""amp"":1,""party"":1,""barneveld"":1,""day"":1,""special"":1}",0
"oh Cohan and twitter","{""twitter"":1,""cohan"":1}",0
"Oh goodness gracious I m in way over my head","{""head"":1,""goodness"":1,""gracious"":1}",0
"oh how i love being home some days lt 3","{""home"":1,""lt"":1,""love"":1,""days"":1,""3"":1}",0
"oh Rob This is our Rob","{""rob"":2}",0
"Okee doke Going to make snack and get ready for our Sunday Home Church Hubby is in Dallas so no way to go anywhere this morning","{""snack"":1,""okee"":1,""dallas"":1,""make"":1,""doke"":1,""morning"":1,""sunday"":1,""church"":1,""ready"":1,""home"":1,""hubby"":1}",0
"olivia rocks and im going to bed had a great night at the studio keep up with the satellite skyline myspace gnight everyone","{""satellite"":1,""im"":1,""myspace"":1,""great"":1,""bed"":1,""rocks"":1,""skyline"":1,""studio"":1,""night"":1,""olivia"":1,""gnight"":1}",0
"bgt well said Simon That s what I was trying to get at","{""simon"":1,""bgt"":1}",0
"bgt YEAH MAN YOU SAY BRITAIN I SAY TALENT BRITAINS GOT TALENT ITS THE DJ TALENT lt 3","{""dj"":1,""britains"":1,""yeah"":1,""3"":1,""lt"":1,""bgt"":1,""talent"":3,""britain"":1,""man"":1}",0
"bigfanfriday again doesn t sit on the side line will talk if you want him 2 sweet guy","{""bigfanfriday"":1,""sit"":1,""sweet"":1,""doesn"":1,""2"":1,""guy"":1,""line"":1,""side"":1,""talk"":1}",0
"BITCHBOOBYE to these undercover dudes n atl atleast letta chick knoww","{""knoww"":1,""atl"":1,""letta"":1,""dudes"":1,""atleast"":1,""bitchboobye"":1,""chick"":1,""undercover"":1}",0
"blackkeys muchbetter amp heybaby are my favorite LVATT songs good job on an amazing new album boys","{""album"":1,""blackkeys"":1,""lvatt"":1,""good"":1,""heybaby"":1,""favorite"":1,""job"":1,""boys"":1,""amazing"":1,""amp"":1,""muchbetter"":1,""songs"":1}",0
"boston Going to check out Sowa Sundays now let s see if I can find some cool gifts there","{""gifts"":1,""sundays"":1,""boston"":1,""sowa"":1,""cool"":1,""find"":1,""check"":1}",0
"bradiewebb shaundiviney andyclemmensen bradiewebb shaundiviney andyclemmensen","{""andyclemmensen"":2,""shaundiviney"":2,""bradiewebb"":2}",0
"BSB Info First single is confirmed by Brian and it will released on July Hope the single will be Hologram Smile alwaysz","{""info"":1,""confirmed"":1,""brian"":1,""alwaysz"":1,""released"":1,""single"":2,""bsb"":1,""smile"":1,""july"":1,""hologram"":1,""hope"":1}",0
"BSB LOVE MY BACKSTREET BOYS And Team Carlisle Follow are you a Twilight fan","{""love"":1,""backstreet"":1,""boys"":1,""fan"":1,""team"":1,""follow"":1,""twilight"":1,""bsb"":1,""carlisle"":1}",0
"BTVSMB Yes CC does love to talk","{""cc"":1,""btvsmb"":1,""love"":1,""talk"":1}",0
"bufest on sunday apparently","{""sunday"":1,""bufest"":1,""apparently"":1}",0
"buzzvn ng B gi VS xe t ng B gi VS xe t photo Nhi p nh gia Helen Levitt Ng y 31 Th","{""nh"":1,""buzzvn"":1,""photo"":1,""31"":1,""nhi"":1,""ng"":3,""levitt"":1,""gia"":1,""helen"":1,""xe"":2,""gi"":2}",0
"byranflurry agree with you that would be a great color for notoconass","{""color"":1,""byranflurry"":1,""great"":1,""notoconass"":1,""agree"":1}",0
"california Everyone goes thru chit and chit goes through everyone it s how we see learn amp choose to process chit that matters most","{""matters"":1,""california"":1,""choose"":1,""learn"":1,""process"":1,""amp"":1,""chit"":3}",0
"haveyouever seen 5 males all come out of a dark room together laughing I HAVE","{""haveyouever"":1,""dark"":1,""5"":1,""room"":1,""males"":1,""laughing"":1}",0
"haveyouever used Twitter updates with video That s Twiddeo","{""haveyouever"":1,""twitter"":1,""video"":1,""updates"":1,""twiddeo"":1}",0
"haveyouever wished Xmen was real amp that you were one of them LOL i do HAHA mutants rule","{""real"":1,""wished"":1,""haha"":1,""lol"":1,""haveyouever"":1,""xmen"":1,""rule"":1,""amp"":1,""mutants"":1}",0
"haveyouever wondered why the skies are blue","{""blue"":1,""haveyouever"":1,""wondered"":1,""skies"":1}",0
"hcn09 customer council revolution may be lead by the progressives Henry Ford Mayo Duke amp s of the world","{""customer"":1,""duke"":1,""revolution"":1,""lead"":1,""amp"":1,""mayo"":1,""ford"":1,""council"":1,""henry"":1,""progressives"":1,""world"":1,""hcn09"":1}",0
"hdc god i forgot how gorgepus this record is The Boy with the Arab Strap great music food hack happy","{""boy"":1,""great"":1,""food"":1,""god"":1,""forgot"":1,""strap"":1,""gorgepus"":1,""record"":1,""music"":1,""hack"":1,""arab"":1,""hdc"":1,""happy"":1}",0
"HealthChallenge 99 2 pounds gone now total this week 8 away from 100 Hopefully I ll meet and beat that goal this coming Saturday","{""week"":1,""goal"":1,""pounds"":1,""beat"":1,""ll"":1,""saturday"":1,""99"":1,""2"":1,""coming"":1,""8"":1,""100"":1,""total"":1,""healthchallenge"":1,""meet"":1}",0
"hoppusday I thought these kinda things were useless but it isn t when mark is really happy about it","{""things"":1,""hoppusday"":1,""mark"":1,""thought"":1,""isn"":1,""useless"":1,""kinda"":1,""happy"":1}",0
"hoppusday is today","{""hoppusday"":1,""today"":1}",0
"hoppusday Mark you should make a YouTube channel and film Blink 182 studio updates We d all appreciate that","{""channel"":1,""make"":1,""youtube"":1,""mark"":1,""182"":1,""studio"":1,""updates"":1,""blink"":1,""hoppusday"":1,""film"":1}",0
"hoppusday rocks","{""hoppusday"":1,""rocks"":1}",0
"hoppusday sounds good how about a blinkday","{""hoppusday"":1,""good"":1,""blinkday"":1,""sounds"":1}",0
"hoppusday will be tomorrow Hell yeah","{""hell"":1,""hoppusday"":1,""yeah"":1,""tomorrow"":1}",0
"horoscope Virgos are in good shape right now Gemini s Happy Birthday to you curious cats","{""good"":1,""horoscope"":1,""virgos"":1,""shape"":1,""birthday"":1,""curious"":1,""cats"":1,""gemini"":1,""happy"":1}",0
"house kinda wins leesan i probably go with house season one","{""season"":1,""house"":2,""leesan"":1,""kinda"":1,""wins"":1}",0
"howarewe 7 10 I feel that I needed more than 6hrs sleep but I m still in an incredibly good mood","{""10"":1,""good"":1,""mood"":1,""howarewe"":1,""feel"":1,""needed"":1,""6hrs"":1,""sleep"":1,""7"":1,""incredibly"":1}",0
"on da phone with alicia hauser singing together","{""phone"":1,""alicia"":1,""singing"":1,""hauser"":1,""da"":1}",0
"on myspaceee","{""myspaceee"":1}",0
"Ordered tickets Muse 2nd of November Antwerp Belgium","{""tickets"":1,""ordered"":1,""belgium"":1,""antwerp"":1,""november"":1,""muse"":1,""2nd"":1}",0
"peace love and jonas lt 3","{""love"":1,""lt"":1,""peace"":1,""jonas"":1,""3"":1}",0
"people make me smile when they act so silly heehee","{""silly"":1,""people"":1,""smile"":1,""make"":1,""act"":1,""heehee"":1}",0
"Please let me get a photographing job oh holy twitter one","{""twitter"":1,""job"":1,""holy"":1,""photographing"":1}",0
"pregnant couples are my fave","{""couples"":1,""fave"":1,""pregnant"":1}",0
"charity tuesday Diabetes UK charity for ppl with diabetes their family friends and carers www diabetes org uk How are you","{""www"":1,""family"":1,""friends"":1,""tuesday"":1,""ppl"":1,""uk"":2,""org"":1,""diabetes"":3,""carers"":1,""charity"":2}",0
"charitytuesday 1 take pic of band with comfort doll 2 auction pic on ebay 3 send proceeds to World Vision 4 no brainer","{""charitytuesday"":1,""doll"":1,""pic"":2,""band"":1,""world"":1,""brainer"":1,""proceeds"":1,""auction"":1,""comfort"":1,""send"":1,""ebay"":1,""1"":1,""3"":1,""2"":1,""4"":1,""vision"":1}",0
"charitytuesday ambulance all good causes who need our support","{""support"":1,""charitytuesday"":1,""ambulance"":1,""good"":1}",0
"chaser was pretty good tonight I miss the old eps but it was much better than what could have been So kudos to the boys","{""good"":1,""eps"":1,""tonight"":1,""boys"":1,""kudos"":1,""pretty"":1,""chaser"":1,""miss"":1}",0
"chesterday","{""chesterday"":1}",0
"chesterday Chester get back here","{""chester"":1,""chesterday"":1,""back"":1}",0
"chesterday i thought everyday was chesterday oh no wait thats just in my head lol well it should b everyday","{""thought"":1,""head"":1,""chesterday"":2,""everyday"":2,""lol"":1,""wait"":1}",0
